Title,humidity,temperature,pressure,voc,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b,data_cleaned
Στο δρόμο η Πάτρα για τα Τέμπη- Η μεγαλύτερη συγκέντρωση των τελευταίων χρόνων- Θλίψη και οργή- ΦΩΤΟ και ΒΙΝΤΕΟ,60.133,62.166,1005.171,,0.01,38.8,36.6,40.9,141.7,133.8,149.6,28.9,28.4,29.4,21.7,22.9,20.6,9448.659500000002,8920.727,9976.592,2677.1925,2563.881,2790.504,350.5375,338.562,362.513,34.035000000000004,41.886,26.184,4.0255,4.061,3.99,1.372,1.337,1.407,133.254,208.171,58.337,90.0905,139.768,40.413,105.6875,155.236,56.139,154.4445,229.455,79.434,115.3575,164.095,66.62,159.3235,234.188,84.459,στο δρόμο πάτρα τέμπη η μεγαλύτερη συγκέντρωση τελευταίων χρόνων θλίψη οργή φωτο βιντεο
0,60.133,62.0,1004.931,,0.01,21.3,20.2,22.4,77.1,73.6,80.6,23.3,22.9,23.7,38.0,39.7,36.5,5142.518,4908.654,5376.382,1454.8365,1410.752,1498.921,196.328,192.145,200.511,20.297,26.978,13.616,2.4055,2.313,2.498,0.8485,0.794,0.903,94.0145,157.49,30.539,67.636,109.362,25.91,79.156,120.897,37.415,106.3115,170.409,42.214,85.141,126.373,43.909,109.144,173.138,45.15,
0,59.966,61.933,1005.382,,0.01,17.3,17.3,17.3,55.9,56.1,55.7,20.4,20.4,20.4,50.6,50.5,50.7,3727.22,3738.187,3716.253,1064.665,1084.555,1044.775,185.562,193.23,177.894,24.47,32.782,16.158,2.922,2.939,2.905,0.978,1.002,0.954,104.879,189.272,20.486,75.538,130.833,20.243,87.0535,142.749,31.358,117.6535,203.454,31.853,91.324,147.521,35.127,121.0985,207.07,35.127,
0,60.9,61.6,1006.083,,0.01,22.8,22.9,22.8,74.0,74.2,73.8,22.9,22.9,22.9,39.5,39.4,39.6,4934.18,4945.88,4922.48,1410.511,1435.799,1385.223,243.799,252.588,235.01,32.317499999999995,41.903,22.732,4.0735,3.881,4.266,1.442,1.257,1.627,124.1175,220.465,27.77,87.6585,150.681,24.636,101.4705,164.897,38.044,140.891,238.84,42.942,109.0265,172.0,46.053,145.6625,243.483,47.842,
0,61.0,62.034,1006.36,,0.01,26.9,26.9,26.8,87.2,87.4,87.0,24.4,24.4,24.4,34.0,34.0,34.1,5812.969999999999,5824.0,5801.94,1660.5010000000002,1688.976,1632.026,285.496,295.186,275.806,36.682,46.67,26.694,4.545,4.441,4.649,1.5175,1.448,1.587,98.0235,163.214,32.833,70.086,112.702,27.47,85.504,128.633,42.375,117.3435,184.173,50.514,95.275,138.032,52.518,122.886,189.726,56.046,
0,60.267,63.166,1006.858,,0.01,21.1,20.8,21.4,69.8,68.8,70.8,22.4,22.3,22.5,41.6,42.1,41.1,4654.882,4589.678,4720.086,1326.549,1330.257,1322.841,219.2465,222.269,216.224,26.9235,33.861,19.986,3.4175,3.046,3.789,1.2225,1.094,1.351,78.1045,130.18,26.029,57.6705,91.721,23.62,70.3815,104.749,36.014,92.5535,145.668,39.439,77.54599999999999,111.603,43.489,96.6575,149.439,43.876,
0,57.367,65.633,1007.442,,0.01,16.7,16.4,17.1,57.2,55.8,58.6,20.6,20.4,20.8,49.6,50.7,48.5,3812.9905,3718.376,3907.605,1087.243,1076.84,1097.646,165.37,167.125,163.615,18.693,23.899,13.487,2.397,2.312,2.482,0.887,0.845,0.929,49.903,78.585,21.221,38.1535,56.943,19.364,47.511,66.799,28.223,60.1585,89.712,30.605,52.1795,71.451,32.908,62.941,92.396,33.486,
0,50.1,67.567,1007.708,,0.01,6.9,6.9,6.9,23.1,22.9,23.3,13.3,13.2,13.3,103.5,104.1,102.9,1537.844,1524.787,1550.901,441.139,443.454,438.824,69.5765,71.312,67.841,7.4985,9.361,5.636,0.9845,0.89,1.079,0.3954999999999999,0.368,0.423,28.3105,48.876,7.745,21.3825,35.02,7.745,25.3725,39.309,11.436,32.3495,53.263,11.436,26.465,40.298,12.632,33.451,54.27,12.632,
0,46.9,68.666,1008.08,,0.01,3.2,3.2,3.2,12.4,11.9,12.9,9.1,8.9,9.3,156.7,160.4,153.3,826.7049999999999,795.362,858.048,232.8985,227.963,237.834,27.8545,29.974,25.735,3.3425,4.947,1.738,0.405,0.402,0.408,0.1385,0.128,0.149,28.8685,53.901,3.836,20.402,36.968,3.836,21.9405,38.809,5.072,30.449,55.826,5.072,22.332,39.218,5.446,30.85,56.254,5.446,
0,44.966,69.8,1007.965,,0.01,3.0,2.9,3.1,12.3,11.6,13.0,9.1,8.7,9.4,157.5,163.0,152.4,819.771,773.438,866.104,228.9065,219.628,238.185,23.33,22.508,24.152,1.8625,1.915,1.81,0.347,0.302,0.392,0.15,0.142,0.158,5.552,7.418,3.686,4.9190000000000005,6.152,3.686,6.053000000000001,7.222,4.884,6.689,8.494,4.884,6.4105,7.52,5.301,7.047,8.793,5.301,
0,43.1,71.267,1007.639,,0.01,3.3,3.2,3.4,13.3,12.6,14.0,9.5,9.2,9.9,150.2,155.4,145.3,887.35,838.764,935.936,249.242,240.736,257.748,26.2255,25.602,26.849,2.346,2.74,1.952,0.447,0.497,0.397,0.189,0.189,0.189,4.6995000000000005,5.378,4.021,4.4485,4.876,4.021,5.7715,6.196,5.347,6.022500000000001,6.698,5.347,6.227,6.704,5.75,6.479,7.208,5.75,
0,42.534,71.4,1007.414,,0.01,3.0,2.8,3.2,12.5,11.7,13.4,9.2,8.7,9.6,155.8,162.6,149.5,835.23,776.747,893.713,233.6155,221.464,245.767,22.721,21.744,23.698,1.76,1.921,1.599,0.306,0.301,0.311,0.1435,0.131,0.156,3.6275,3.424,3.831,3.6275,3.424,3.831,4.741,4.527,4.955,4.741,4.527,4.955,5.067,4.828,5.306,5.067,4.828,5.306,
0,38.434,73.033,1007.209,,0.01,2.5,2.3,2.7,10.5,9.5,11.4,8.1,7.6,8.6,172.7,182.1,164.3,698.8075,634.487,763.128,193.9965,179.244,208.749,18.393500000000003,17.292,19.495,1.382,1.499,1.265,0.249,0.259,0.239,0.087,0.077,0.097,2.787,2.542,3.032,2.787,2.542,3.032,3.6545,3.333,3.976,3.6545,3.333,3.976,3.9185,3.631,4.206,3.9185,3.631,4.206,
0,33.534,73.7,1006.988,,0.01,1.9,1.8,2.1,8.5,7.8,9.2,7.0,6.6,7.4,193.3,201.5,185.6,565.607,519.621,611.593,157.24200000000002,146.619,167.865,12.784,11.885,13.683,0.938,1.059,0.817,0.1855,0.179,0.192,0.0695,0.081,0.058,2.076,1.887,2.265,2.0755,1.886,2.265,2.665,2.444,2.886,2.665,2.444,2.886,2.8425,2.638,3.047,2.8425,2.638,3.047,
0,38.934,72.633,1007.37,,0.01,3.1,2.9,3.3,12.7,11.8,13.5,9.2,8.8,9.7,154.8,161.7,148.6,843.8315,784.675,902.988,235.124,222.772,247.476,23.7795,22.209,25.35,1.733,1.95,1.516,0.3195,0.322,0.317,0.11,0.098,0.122,3.7225,3.536,3.909,3.722,3.536,3.908,4.859999999999999,4.636,5.084,4.859999999999999,4.636,5.084,5.183,4.96,5.406,5.183,4.96,5.406,
0,47.534,69.733,1007.815,,0.01,11.8,11.4,12.1,42.2,40.8,43.6,18.0,17.7,18.3,64.3,66.2,62.6,2812.461,2718.74,2906.182,800.2435,789.484,811.003,107.2635,105.504,109.023,9.5685,11.452,7.685,1.46,1.388,1.532,0.475,0.482,0.468,16.3045,17.532,15.077,14.547999999999998,15.29,13.806,19.9255,20.691,19.16,22.175,23.502,20.848,22.4205,23.28,21.561,23.7005,25.007,22.394,
0,50.1,67.433,1008.573,,0.01,25.8,24.8,26.8,91.6,88.0,95.3,24.8,24.5,25.2,32.5,33.8,31.4,6107.401,5863.781,6351.021,1734.319,1696.173,1772.465,239.823,232.737,246.909,21.686,24.867,18.505,2.939,2.703,3.175,1.079,0.91,1.248,38.321,42.401,34.241,30.012,32.74,27.284,42.281000000000006,44.932,39.63,52.095,55.959,48.231,50.1785,52.471,47.886,55.4755,59.066,51.885,
0,49.233,67.067,1009.252,,0.01,23.1,22.1,24.0,82.8,78.6,87.0,23.9,23.5,24.4,35.7,37.4,34.1,5520.816500000001,5241.988,5799.645,1561.7925,1511.289,1612.296,212.4625,209.127,215.798,19.4375,23.889,14.986,2.4495,2.175,2.724,0.8385,0.757,0.92,40.2865,49.413,31.16,32.183,38.273,26.093,43.6465,49.716,37.577,52.482,61.632,43.332,50.6985,56.361,45.036,55.3385,64.361,46.316,
0,49.933,66.8,1009.55,,0.01,34.9,34.1,35.7,120.3,116.1,124.5,27.4,27.0,27.7,25.3,26.1,24.5,8019.123500000001,7737.948,8300.299,2282.9525,2244.689,2321.216,338.824,339.504,338.144,35.547,42.053,29.041,4.7825,4.518,5.047,1.6035,1.458,1.749,47.88,50.081,45.679,33.949,35.37,32.528,49.829,51.683,47.975,68.2925,71.156,65.429,61.779,63.513,60.045,73.75399999999999,76.39,71.118,
0,52.3,65.466,1009.49,,0.01,28.4,27.6,29.2,99.3,95.8,102.7,25.6,25.3,25.9,30.2,31.2,29.3,6617.0445,6384.376,6849.713,1880.076,1843.738,1916.414,272.227,272.791,271.663,28.348,35.996,20.7,3.6445,3.704,3.585,1.3425,1.354,1.331,68.208,98.231,38.185,48.090500000000006,67.811,28.37,61.218,81.416,41.02,84.7245,115.771,53.678,69.477,89.632,49.322,89.0495,120.175,57.924,
0,52.2,64.466,1009.911,,0.01,9.8,9.5,10.1,35.3,34.1,36.6,16.6,16.3,16.8,74.4,76.6,72.4,2356.197,2274.418,2437.976,668.5095,656.848,680.171,92.489,94.959,90.019,10.76,16.035,5.485,0.937,0.913,0.961,0.3765,0.315,0.438,110.396,207.897,12.895,76.934,140.976,12.892,82.3835,147.184,17.583,116.176,214.769,17.583,83.457,148.112,18.802,117.318,215.834,18.802,
0,50.233,63.733,1009.752,,0.01,4.6,4.6,4.5,16.9,16.9,16.9,11.1,11.1,11.1,128.9,128.9,128.8,1125.615,1125.196,1126.034,320.60400000000004,325.776,315.432,44.555,50.563,38.547,7.406000000000001,12.227,2.585,0.4559999999999999,0.437,0.475,0.1629999999999999,0.149,0.177,136.851,268.24,5.462,92.37,179.278,5.462,95.191,183.038,7.344,139.8905,272.437,7.344,95.6645,183.431,7.898,140.3925,272.887,7.898,
0,49.433,63.0,1009.846,,0.01,4.5,4.6,4.5,16.7,16.8,16.7,11.0,11.0,11.0,129.7,129.5,129.9,1114.42,1117.005,1111.835,316.932,321.359,312.505,44.979,50.764,39.194,7.764,13.205,2.323,0.4845,0.443,0.526,0.185,0.171,0.199,154.6865,303.942,5.431,104.2025,202.974,5.431,106.98,206.654,7.306,157.8785,308.451,7.306,107.4795,207.096,7.863,158.416,308.969,7.863,
0,59.666,62.267,1005.388,,0.01,44.8,42.2,47.3,165.0,155.4,174.6,30.3,29.8,30.9,18.8,19.8,17.8,10998.6875,10360.377,11636.998,3111.9145,2976.733,3247.096,401.9405,388.507,415.374,39.4735,49.074,29.873,4.949,5.071,4.827,1.695,1.675,1.715,168.13049999999998,268.135,68.126,111.26,177.887,44.633,127.738,194.356,61.12,192.315,292.321,92.309,139.4985,204.768,74.229,198.2995,298.243,98.356,
Πάτρα: Tι λέει η αστυνομία για τα επεισόδια στο τέλος της πορείας,60.133,62.166,1005.171,,0.01,38.8,36.6,40.9,141.7,133.8,149.6,28.9,28.4,29.4,21.7,22.9,20.6,9448.659500000002,8920.727,9976.592,2677.1925,2563.881,2790.504,350.5375,338.562,362.513,34.035000000000004,41.886,26.184,4.0255,4.061,3.99,1.372,1.337,1.407,133.254,208.171,58.337,90.0905,139.768,40.413,105.6875,155.236,56.139,154.4445,229.455,79.434,115.3575,164.095,66.62,159.3235,234.188,84.459,πάτρα tι λέει αστυνομία επεισόδια τέλος της πορείας
0,60.133,62.0,1004.931,,0.01,21.3,20.2,22.4,77.1,73.6,80.6,23.3,22.9,23.7,38.0,39.7,36.5,5142.518,4908.654,5376.382,1454.8365,1410.752,1498.921,196.328,192.145,200.511,20.297,26.978,13.616,2.4055,2.313,2.498,0.8485,0.794,0.903,94.0145,157.49,30.539,67.636,109.362,25.91,79.156,120.897,37.415,106.3115,170.409,42.214,85.141,126.373,43.909,109.144,173.138,45.15,
0,59.966,61.933,1005.382,,0.01,17.3,17.3,17.3,55.9,56.1,55.7,20.4,20.4,20.4,50.6,50.5,50.7,3727.22,3738.187,3716.253,1064.665,1084.555,1044.775,185.562,193.23,177.894,24.47,32.782,16.158,2.922,2.939,2.905,0.978,1.002,0.954,104.879,189.272,20.486,75.538,130.833,20.243,87.0535,142.749,31.358,117.6535,203.454,31.853,91.324,147.521,35.127,121.0985,207.07,35.127,
0,60.9,61.6,1006.083,,0.01,22.8,22.9,22.8,74.0,74.2,73.8,22.9,22.9,22.9,39.5,39.4,39.6,4934.18,4945.88,4922.48,1410.511,1435.799,1385.223,243.799,252.588,235.01,32.317499999999995,41.903,22.732,4.0735,3.881,4.266,1.442,1.257,1.627,124.1175,220.465,27.77,87.6585,150.681,24.636,101.4705,164.897,38.044,140.891,238.84,42.942,109.0265,172.0,46.053,145.6625,243.483,47.842,
0,61.0,62.034,1006.36,,0.01,26.9,26.9,26.8,87.2,87.4,87.0,24.4,24.4,24.4,34.0,34.0,34.1,5812.969999999999,5824.0,5801.94,1660.5010000000002,1688.976,1632.026,285.496,295.186,275.806,36.682,46.67,26.694,4.545,4.441,4.649,1.5175,1.448,1.587,98.0235,163.214,32.833,70.086,112.702,27.47,85.504,128.633,42.375,117.3435,184.173,50.514,95.275,138.032,52.518,122.886,189.726,56.046,
0,60.267,63.166,1006.858,,0.01,21.1,20.8,21.4,69.8,68.8,70.8,22.4,22.3,22.5,41.6,42.1,41.1,4654.882,4589.678,4720.086,1326.549,1330.257,1322.841,219.2465,222.269,216.224,26.9235,33.861,19.986,3.4175,3.046,3.789,1.2225,1.094,1.351,78.1045,130.18,26.029,57.6705,91.721,23.62,70.3815,104.749,36.014,92.5535,145.668,39.439,77.54599999999999,111.603,43.489,96.6575,149.439,43.876,
0,57.367,65.633,1007.442,,0.01,16.7,16.4,17.1,57.2,55.8,58.6,20.6,20.4,20.8,49.6,50.7,48.5,3812.9905,3718.376,3907.605,1087.243,1076.84,1097.646,165.37,167.125,163.615,18.693,23.899,13.487,2.397,2.312,2.482,0.887,0.845,0.929,49.903,78.585,21.221,38.1535,56.943,19.364,47.511,66.799,28.223,60.1585,89.712,30.605,52.1795,71.451,32.908,62.941,92.396,33.486,
0,50.1,67.567,1007.708,,0.01,6.9,6.9,6.9,23.1,22.9,23.3,13.3,13.2,13.3,103.5,104.1,102.9,1537.844,1524.787,1550.901,441.139,443.454,438.824,69.5765,71.312,67.841,7.4985,9.361,5.636,0.9845,0.89,1.079,0.3954999999999999,0.368,0.423,28.3105,48.876,7.745,21.3825,35.02,7.745,25.3725,39.309,11.436,32.3495,53.263,11.436,26.465,40.298,12.632,33.451,54.27,12.632,
0,46.9,68.666,1008.08,,0.01,3.2,3.2,3.2,12.4,11.9,12.9,9.1,8.9,9.3,156.7,160.4,153.3,826.7049999999999,795.362,858.048,232.8985,227.963,237.834,27.8545,29.974,25.735,3.3425,4.947,1.738,0.405,0.402,0.408,0.1385,0.128,0.149,28.8685,53.901,3.836,20.402,36.968,3.836,21.9405,38.809,5.072,30.449,55.826,5.072,22.332,39.218,5.446,30.85,56.254,5.446,
0,44.966,69.8,1007.965,,0.01,3.0,2.9,3.1,12.3,11.6,13.0,9.1,8.7,9.4,157.5,163.0,152.4,819.771,773.438,866.104,228.9065,219.628,238.185,23.33,22.508,24.152,1.8625,1.915,1.81,0.347,0.302,0.392,0.15,0.142,0.158,5.552,7.418,3.686,4.9190000000000005,6.152,3.686,6.053000000000001,7.222,4.884,6.689,8.494,4.884,6.4105,7.52,5.301,7.047,8.793,5.301,
0,43.1,71.267,1007.639,,0.01,3.3,3.2,3.4,13.3,12.6,14.0,9.5,9.2,9.9,150.2,155.4,145.3,887.35,838.764,935.936,249.242,240.736,257.748,26.2255,25.602,26.849,2.346,2.74,1.952,0.447,0.497,0.397,0.189,0.189,0.189,4.6995000000000005,5.378,4.021,4.4485,4.876,4.021,5.7715,6.196,5.347,6.022500000000001,6.698,5.347,6.227,6.704,5.75,6.479,7.208,5.75,
0,42.534,71.4,1007.414,,0.01,3.0,2.8,3.2,12.5,11.7,13.4,9.2,8.7,9.6,155.8,162.6,149.5,835.23,776.747,893.713,233.6155,221.464,245.767,22.721,21.744,23.698,1.76,1.921,1.599,0.306,0.301,0.311,0.1435,0.131,0.156,3.6275,3.424,3.831,3.6275,3.424,3.831,4.741,4.527,4.955,4.741,4.527,4.955,5.067,4.828,5.306,5.067,4.828,5.306,
0,38.434,73.033,1007.209,,0.01,2.5,2.3,2.7,10.5,9.5,11.4,8.1,7.6,8.6,172.7,182.1,164.3,698.8075,634.487,763.128,193.9965,179.244,208.749,18.393500000000003,17.292,19.495,1.382,1.499,1.265,0.249,0.259,0.239,0.087,0.077,0.097,2.787,2.542,3.032,2.787,2.542,3.032,3.6545,3.333,3.976,3.6545,3.333,3.976,3.9185,3.631,4.206,3.9185,3.631,4.206,
0,33.534,73.7,1006.988,,0.01,1.9,1.8,2.1,8.5,7.8,9.2,7.0,6.6,7.4,193.3,201.5,185.6,565.607,519.621,611.593,157.24200000000002,146.619,167.865,12.784,11.885,13.683,0.938,1.059,0.817,0.1855,0.179,0.192,0.0695,0.081,0.058,2.076,1.887,2.265,2.0755,1.886,2.265,2.665,2.444,2.886,2.665,2.444,2.886,2.8425,2.638,3.047,2.8425,2.638,3.047,
0,38.934,72.633,1007.37,,0.01,3.1,2.9,3.3,12.7,11.8,13.5,9.2,8.8,9.7,154.8,161.7,148.6,843.8315,784.675,902.988,235.124,222.772,247.476,23.7795,22.209,25.35,1.733,1.95,1.516,0.3195,0.322,0.317,0.11,0.098,0.122,3.7225,3.536,3.909,3.722,3.536,3.908,4.859999999999999,4.636,5.084,4.859999999999999,4.636,5.084,5.183,4.96,5.406,5.183,4.96,5.406,
0,47.534,69.733,1007.815,,0.01,11.8,11.4,12.1,42.2,40.8,43.6,18.0,17.7,18.3,64.3,66.2,62.6,2812.461,2718.74,2906.182,800.2435,789.484,811.003,107.2635,105.504,109.023,9.5685,11.452,7.685,1.46,1.388,1.532,0.475,0.482,0.468,16.3045,17.532,15.077,14.547999999999998,15.29,13.806,19.9255,20.691,19.16,22.175,23.502,20.848,22.4205,23.28,21.561,23.7005,25.007,22.394,
0,50.1,67.433,1008.573,,0.01,25.8,24.8,26.8,91.6,88.0,95.3,24.8,24.5,25.2,32.5,33.8,31.4,6107.401,5863.781,6351.021,1734.319,1696.173,1772.465,239.823,232.737,246.909,21.686,24.867,18.505,2.939,2.703,3.175,1.079,0.91,1.248,38.321,42.401,34.241,30.012,32.74,27.284,42.281000000000006,44.932,39.63,52.095,55.959,48.231,50.1785,52.471,47.886,55.4755,59.066,51.885,
0,49.233,67.067,1009.252,,0.01,23.1,22.1,24.0,82.8,78.6,87.0,23.9,23.5,24.4,35.7,37.4,34.1,5520.816500000001,5241.988,5799.645,1561.7925,1511.289,1612.296,212.4625,209.127,215.798,19.4375,23.889,14.986,2.4495,2.175,2.724,0.8385,0.757,0.92,40.2865,49.413,31.16,32.183,38.273,26.093,43.6465,49.716,37.577,52.482,61.632,43.332,50.6985,56.361,45.036,55.3385,64.361,46.316,
0,49.933,66.8,1009.55,,0.01,34.9,34.1,35.7,120.3,116.1,124.5,27.4,27.0,27.7,25.3,26.1,24.5,8019.123500000001,7737.948,8300.299,2282.9525,2244.689,2321.216,338.824,339.504,338.144,35.547,42.053,29.041,4.7825,4.518,5.047,1.6035,1.458,1.749,47.88,50.081,45.679,33.949,35.37,32.528,49.829,51.683,47.975,68.2925,71.156,65.429,61.779,63.513,60.045,73.75399999999999,76.39,71.118,
0,52.3,65.466,1009.49,,0.01,28.4,27.6,29.2,99.3,95.8,102.7,25.6,25.3,25.9,30.2,31.2,29.3,6617.0445,6384.376,6849.713,1880.076,1843.738,1916.414,272.227,272.791,271.663,28.348,35.996,20.7,3.6445,3.704,3.585,1.3425,1.354,1.331,68.208,98.231,38.185,48.090500000000006,67.811,28.37,61.218,81.416,41.02,84.7245,115.771,53.678,69.477,89.632,49.322,89.0495,120.175,57.924,
0,52.2,64.466,1009.911,,0.01,9.8,9.5,10.1,35.3,34.1,36.6,16.6,16.3,16.8,74.4,76.6,72.4,2356.197,2274.418,2437.976,668.5095,656.848,680.171,92.489,94.959,90.019,10.76,16.035,5.485,0.937,0.913,0.961,0.3765,0.315,0.438,110.396,207.897,12.895,76.934,140.976,12.892,82.3835,147.184,17.583,116.176,214.769,17.583,83.457,148.112,18.802,117.318,215.834,18.802,
0,50.233,63.733,1009.752,,0.01,4.6,4.6,4.5,16.9,16.9,16.9,11.1,11.1,11.1,128.9,128.9,128.8,1125.615,1125.196,1126.034,320.60400000000004,325.776,315.432,44.555,50.563,38.547,7.406000000000001,12.227,2.585,0.4559999999999999,0.437,0.475,0.1629999999999999,0.149,0.177,136.851,268.24,5.462,92.37,179.278,5.462,95.191,183.038,7.344,139.8905,272.437,7.344,95.6645,183.431,7.898,140.3925,272.887,7.898,
0,49.433,63.0,1009.846,,0.01,4.5,4.6,4.5,16.7,16.8,16.7,11.0,11.0,11.0,129.7,129.5,129.9,1114.42,1117.005,1111.835,316.932,321.359,312.505,44.979,50.764,39.194,7.764,13.205,2.323,0.4845,0.443,0.526,0.185,0.171,0.199,154.6865,303.942,5.431,104.2025,202.974,5.431,106.98,206.654,7.306,157.8785,308.451,7.306,107.4795,207.096,7.863,158.416,308.969,7.863,
0,59.666,62.267,1005.388,,0.01,44.8,42.2,47.3,165.0,155.4,174.6,30.3,29.8,30.9,18.8,19.8,17.8,10998.6875,10360.377,11636.998,3111.9145,2976.733,3247.096,401.9405,388.507,415.374,39.4735,49.074,29.873,4.949,5.071,4.827,1.695,1.675,1.715,168.13049999999998,268.135,68.126,111.26,177.887,44.633,127.738,194.356,61.12,192.315,292.321,92.309,139.4985,204.768,74.229,198.2995,298.243,98.356,
Πάτρα- ΟΔΔΥ: Αυτοκίνητα «κοψοχρονιά» από 100 ευρώ - Η λίστα,60.133,62.166,1005.171,,0.01,38.8,36.6,40.9,141.7,133.8,149.6,28.9,28.4,29.4,21.7,22.9,20.6,9448.659500000002,8920.727,9976.592,2677.1925,2563.881,2790.504,350.5375,338.562,362.513,34.035000000000004,41.886,26.184,4.0255,4.061,3.99,1.372,1.337,1.407,133.254,208.171,58.337,90.0905,139.768,40.413,105.6875,155.236,56.139,154.4445,229.455,79.434,115.3575,164.095,66.62,159.3235,234.188,84.459,πάτρα οδδυ αυτοκίνητα κοψοχρονιά από ευρώ η λίστα
0,60.133,62.0,1004.931,,0.01,21.3,20.2,22.4,77.1,73.6,80.6,23.3,22.9,23.7,38.0,39.7,36.5,5142.518,4908.654,5376.382,1454.8365,1410.752,1498.921,196.328,192.145,200.511,20.297,26.978,13.616,2.4055,2.313,2.498,0.8485,0.794,0.903,94.0145,157.49,30.539,67.636,109.362,25.91,79.156,120.897,37.415,106.3115,170.409,42.214,85.141,126.373,43.909,109.144,173.138,45.15,
0,59.966,61.933,1005.382,,0.01,17.3,17.3,17.3,55.9,56.1,55.7,20.4,20.4,20.4,50.6,50.5,50.7,3727.22,3738.187,3716.253,1064.665,1084.555,1044.775,185.562,193.23,177.894,24.47,32.782,16.158,2.922,2.939,2.905,0.978,1.002,0.954,104.879,189.272,20.486,75.538,130.833,20.243,87.0535,142.749,31.358,117.6535,203.454,31.853,91.324,147.521,35.127,121.0985,207.07,35.127,
0,60.9,61.6,1006.083,,0.01,22.8,22.9,22.8,74.0,74.2,73.8,22.9,22.9,22.9,39.5,39.4,39.6,4934.18,4945.88,4922.48,1410.511,1435.799,1385.223,243.799,252.588,235.01,32.317499999999995,41.903,22.732,4.0735,3.881,4.266,1.442,1.257,1.627,124.1175,220.465,27.77,87.6585,150.681,24.636,101.4705,164.897,38.044,140.891,238.84,42.942,109.0265,172.0,46.053,145.6625,243.483,47.842,
0,61.0,62.034,1006.36,,0.01,26.9,26.9,26.8,87.2,87.4,87.0,24.4,24.4,24.4,34.0,34.0,34.1,5812.969999999999,5824.0,5801.94,1660.5010000000002,1688.976,1632.026,285.496,295.186,275.806,36.682,46.67,26.694,4.545,4.441,4.649,1.5175,1.448,1.587,98.0235,163.214,32.833,70.086,112.702,27.47,85.504,128.633,42.375,117.3435,184.173,50.514,95.275,138.032,52.518,122.886,189.726,56.046,
0,60.267,63.166,1006.858,,0.01,21.1,20.8,21.4,69.8,68.8,70.8,22.4,22.3,22.5,41.6,42.1,41.1,4654.882,4589.678,4720.086,1326.549,1330.257,1322.841,219.2465,222.269,216.224,26.9235,33.861,19.986,3.4175,3.046,3.789,1.2225,1.094,1.351,78.1045,130.18,26.029,57.6705,91.721,23.62,70.3815,104.749,36.014,92.5535,145.668,39.439,77.54599999999999,111.603,43.489,96.6575,149.439,43.876,
0,57.367,65.633,1007.442,,0.01,16.7,16.4,17.1,57.2,55.8,58.6,20.6,20.4,20.8,49.6,50.7,48.5,3812.9905,3718.376,3907.605,1087.243,1076.84,1097.646,165.37,167.125,163.615,18.693,23.899,13.487,2.397,2.312,2.482,0.887,0.845,0.929,49.903,78.585,21.221,38.1535,56.943,19.364,47.511,66.799,28.223,60.1585,89.712,30.605,52.1795,71.451,32.908,62.941,92.396,33.486,
0,50.1,67.567,1007.708,,0.01,6.9,6.9,6.9,23.1,22.9,23.3,13.3,13.2,13.3,103.5,104.1,102.9,1537.844,1524.787,1550.901,441.139,443.454,438.824,69.5765,71.312,67.841,7.4985,9.361,5.636,0.9845,0.89,1.079,0.3954999999999999,0.368,0.423,28.3105,48.876,7.745,21.3825,35.02,7.745,25.3725,39.309,11.436,32.3495,53.263,11.436,26.465,40.298,12.632,33.451,54.27,12.632,
0,46.9,68.666,1008.08,,0.01,3.2,3.2,3.2,12.4,11.9,12.9,9.1,8.9,9.3,156.7,160.4,153.3,826.7049999999999,795.362,858.048,232.8985,227.963,237.834,27.8545,29.974,25.735,3.3425,4.947,1.738,0.405,0.402,0.408,0.1385,0.128,0.149,28.8685,53.901,3.836,20.402,36.968,3.836,21.9405,38.809,5.072,30.449,55.826,5.072,22.332,39.218,5.446,30.85,56.254,5.446,
0,44.966,69.8,1007.965,,0.01,3.0,2.9,3.1,12.3,11.6,13.0,9.1,8.7,9.4,157.5,163.0,152.4,819.771,773.438,866.104,228.9065,219.628,238.185,23.33,22.508,24.152,1.8625,1.915,1.81,0.347,0.302,0.392,0.15,0.142,0.158,5.552,7.418,3.686,4.9190000000000005,6.152,3.686,6.053000000000001,7.222,4.884,6.689,8.494,4.884,6.4105,7.52,5.301,7.047,8.793,5.301,
