time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-01-19T10:00:00Z,32.4,32.4,,77.767,77.767,,1004.857,1004.857,,,,,0.01,2.5,2.5,2.5,10.0,9.6,10.3,7.9,7.7,8.0,177.7,181.1,174.5,663.4815000000001,641.075,685.888,186.082,183.798,188.366,20.554499999999997,21.618,19.491,2.4379999999999997,2.968,1.908,0.5895,0.647,0.532,0.23349999999999999,0.248,0.219,2.6105,2.63,2.591,2.6105,2.63,2.591,3.7445,3.867,3.622,3.7445,3.867,3.622,4.343500000000001,4.545,4.142,4.343500000000001,4.545,4.142
2023-01-19T11:00:00Z,33.334,33.334,,78.2,78.2,,1003.994,1003.994,,,,,0.01,2.6,2.6,2.6,10.3,10.1,10.5,8.1,7.9,8.2,174.1,176.1,172.2,688.6904999999999,674.682,702.699,191.627,189.863,193.391,22.076500000000003,23.803,20.35,2.6725,3.403,1.942,0.6505,0.83,0.471,0.2635,0.317,0.21,2.7085,2.695,2.722,2.7085,2.695,2.722,3.8950000000000005,4.025,3.765,3.8950000000000005,4.025,3.765,4.556,4.804,4.308,4.556,4.804,4.308
2023-01-19T12:00:00Z,36.0,36.0,,78.6,78.6,,1003.699,1003.699,,,,,0.01,3.0,3.0,2.9,11.3,11.1,11.6,8.6,8.5,8.7,165.3,167.3,163.4,755.276,739.853,770.699,211.744,211.415,212.073,25.9615,27.4,24.523,2.7325,3.444,2.021,0.611,0.721,0.501,0.254,0.31,0.198,3.1975,3.263,3.132,3.1975,3.263,3.132,4.568,4.732,4.404,4.568,4.732,4.404,5.175,5.476,4.874,5.175,5.476,4.874
2023-01-19T13:00:00Z,38.633,38.633,,77.0,77.0,,1003.427,1003.427,,,,,0.01,2.8,2.8,2.7,10.3,10.1,10.5,8.0,8.0,8.1,174.4,175.9,172.9,686.9124999999999,676.059,697.766,193.339,194.715,191.963,25.453,26.921,23.985,3.06,3.861,2.259,0.7555000000000001,0.932,0.579,0.313,0.383,0.243,2.8135000000000003,2.878,2.749,2.8135000000000003,2.878,2.749,4.186999999999999,4.382,3.992,4.186999999999999,4.382,3.992,4.923,5.276,4.57,4.923,5.276,4.57
2023-01-19T14:00:00Z,39.267,39.267,,76.867,76.867,,1002.913,1002.913,,,,,0.01,3.8,3.9,3.7,14.4,14.3,14.4,10.0,10.0,10.1,143.1,143.5,142.8,958.213,954.233,962.193,269.29049999999995,274.027,264.554,34.0785,36.488,31.669,3.532,4.421,2.643,0.7005,0.857,0.544,0.27,0.329,0.211,4.3469999999999995,4.505,4.189,4.3469999999999995,4.505,4.189,6.137499999999999,6.457,5.818,6.137499999999999,6.457,5.818,6.8445,7.318,6.371,6.8445,7.318,6.371
2023-01-19T15:00:00Z,41.966,41.966,,74.5,74.5,,1002.294,1002.294,,,,,0.01,9.9,9.9,9.8,35.1,34.6,35.5,16.5,16.4,16.6,74.9,75.7,74.1,2337.5235000000002,2305.171,2369.876,663.404,665.783,661.025,91.3215,94.253,88.39,8.4535,10.59,6.317,1.3639999999999999,1.581,1.147,0.42300000000000004,0.552,0.294,12.341,12.588,12.094,12.304,12.561,12.047,17.231,17.768,16.694,17.244500000000002,17.777,16.712,18.6785,19.436,17.921,18.6785,19.436,17.921
2023-01-19T16:00:00Z,45.934,45.934,,71.0,71.0,,1002.274,1002.274,,,,,0.01,25.8,25.4,26.3,92.3,89.3,95.2,24.9,24.6,25.2,32.3,33.3,31.4,6150.989,5952.977,6349.001,1744.574,1724.063,1765.085,242.911,247.653,238.169,25.954500000000003,32.896,19.013,3.461,3.59,3.332,1.314,1.291,1.337,33.897499999999994,34.12,33.675,27.198,27.267,27.129,39.6075,40.087,39.128,48.005,49.026,46.984,48.084,48.821,47.347,51.8175,53.011,50.624
2023-01-19T17:00:00Z,46.334,46.334,,69.666,69.666,,1001.89,1001.89,,,,,0.01,23.3,22.4,24.1,84.7,80.4,89.0,24.1,23.7,24.6,34.9,36.6,33.4,5649.2925,5362.521,5936.064,1594.0790000000002,1545.678,1642.48,211.6995,211.052,212.347,20.430500000000002,25.782,15.079,2.8335,2.986,2.681,0.956,0.915,0.997,31.1,30.79,31.41,25.775,25.648,25.902,37.0,37.066,36.934,42.9955,43.114,42.877,43.727999999999994,43.907,43.549,46.1015,46.347,45.856
2023-01-19T18:00:00Z,44.166,44.166,,68.466,68.466,,1002.457,1002.457,,,,,0.01,24.2,23.0,25.3,90.5,84.8,96.2,24.7,24.1,25.3,32.9,34.9,31.1,6034.124,5651.63,6416.618,1696.5484999999999,1622.988,1770.109,211.95350000000002,209.997,213.91,19.267,24.438,14.096,2.58,2.828,2.332,0.921,0.989,0.853,33.319,32.575,34.063,26.9925,26.61,27.375,38.4715,38.376,38.567,45.301,44.998,45.604,45.83,45.879,45.781,48.186,48.129,48.243
2023-01-19T19:00:00Z,41.066,41.066,,69.066,69.066,,1001.77,1001.77,,,,,0.01,10.2,9.7,10.6,38.3,36.2,40.4,17.2,16.8,17.7,69.6,72.9,66.6,2555.7965000000004,2415.876,2695.717,718.062,693.39,742.734,88.792,87.159,90.425,8.1445,10.015,6.274,1.2295,1.28,1.179,0.508,0.527,0.489,13.5335,13.435,13.632,12.3185,12.238,12.399,17.1035,17.117,17.09,18.378500000000003,18.364,18.393,19.448999999999998,19.468,19.43,19.747,19.788,19.706
2023-01-19T20:00:00Z,35.466,35.466,,71.834,71.834,,1000.839,1000.839,,,,,0.01,3.1,3.0,3.1,12.4,11.9,12.8,9.1,8.9,9.3,156.9,160.4,153.5,825.5550000000001,795.404,855.706,228.98399999999998,224.231,233.737,25.356,25.99,24.722,2.5755,3.11,2.041,0.5355000000000001,0.678,0.393,0.2235,0.331,0.116,3.4765,3.438,3.515,3.4765,3.438,3.515,4.835,4.875,4.795,4.835,4.875,4.795,5.3535,5.485,5.222,5.3535,5.485,5.222
2023-01-19T21:00:00Z,42.933,42.933,,70.0,70.0,,1001.478,1001.478,,,,,0.01,3.5,3.6,3.5,13.0,12.8,13.1,9.4,9.3,9.5,152.5,153.6,151.4,865.6089999999999,855.449,875.769,243.7385,244.544,242.933,32.935,34.293,31.577,3.9,4.752,3.048,0.7425,0.812,0.673,0.281,0.297,0.265,3.837,3.942,3.732,3.837,3.942,3.732,5.689,5.884,5.494,5.689,5.884,5.494,6.443,6.772,6.114,6.443,6.772,6.114
2023-01-19T22:00:00Z,55.533,55.533,,66.767,66.767,,1001.432,1001.432,,,,,0.01,2.8,2.9,2.7,10.1,10.1,10.1,7.9,7.9,7.9,176.4,176.2,176.7,672.6305,674.354,670.907,187.9765,191.081,184.872,26.931,28.768,25.094,3.7830000000000004,4.472,3.094,0.791,0.899,0.683,0.28400000000000003,0.315,0.253,2.7969999999999997,2.921,2.673,2.7969999999999997,2.921,2.673,4.368,4.649,4.087,4.368,4.649,4.087,5.164,5.528,4.8,5.164,5.528,4.8
2023-01-19T23:00:00Z,52.0,52.0,,66.6,66.6,,1000.716,1000.716,,,,,0.01,2.1,2.2,2.1,8.3,8.2,8.5,6.9,6.9,7.0,194.9,196.3,193.4,556.3405,548.161,564.52,156.125,156.673,155.577,18.3275,19.649,17.006,2.062,2.731,1.393,0.4135,0.521,0.306,0.1355,0.167,0.104,2.2104999999999997,2.231,2.19,2.2104999999999997,2.231,2.19,3.1795,3.303,3.056,3.1795,3.303,3.056,3.6094999999999997,3.847,3.372,3.6094999999999997,3.847,3.372
2023-01-20T00:00:00Z,54.6,54.6,,65.434,65.434,,1001.59,1001.59,,,,,0.01,1.5,1.6,1.4,5.2,5.3,5.0,4.8,4.9,4.7,241.0,238.0,244.0,343.5585,354.874,332.243,96.762,101.496,92.028,14.855,16.396,13.314,2.2405,2.649,1.832,0.546,0.673,0.419,0.231,0.272,0.19,0.9804999999999999,1.111,0.85,0.9795,1.109,0.85,1.8605,2.065,1.656,1.8605,2.065,1.656,2.411,2.716,2.106,2.411,2.716,2.106
2023-01-20T01:00:00Z,57.8,57.8,,64.733,64.733,,1001.846,1001.846,,,,,0.01,1.6,1.8,1.4,5.2,5.9,4.5,4.9,5.4,4.3,239.8,228.1,252.7,348.08849999999995,394.234,301.943,97.51650000000001,112.084,82.949,18.2635,21.399,15.128,3.1215,4.148,2.095,0.6945,0.923,0.466,0.277,0.374,0.18,2.5435,4.444,0.643,2.0195,3.396,0.643,3.1345,4.726,1.543,3.6605,5.778,1.543,3.8295,5.609,2.05,4.356,6.662,2.05
2023-01-20T02:00:00Z,54.166,54.166,,64.8,64.8,,1001.455,1001.455,,,,,0.01,0.8,0.9,0.7,2.6,2.8,2.4,2.7,2.9,2.5,296.7,290.8,302.8,174.74,189.538,159.942,48.875,53.5,44.25,8.004999999999999,9.309,6.701,1.2765,1.483,1.07,0.33799999999999997,0.425,0.251,0.1275,0.176,0.079,0.257,0.314,0.2,0.257,0.314,0.2,0.6305000000000001,0.77,0.491,0.6305000000000001,0.77,0.491,0.958,1.166,0.75,0.958,1.166,0.75
2023-01-20T03:00:00Z,53.966,53.966,,63.133,63.133,,1001.187,1001.187,,,,,0.01,0.4,0.5,0.4,1.5,1.6,1.3,1.6,1.7,1.5,332.2,328.1,336.4,96.7145,104.837,88.592,26.5835,29.267,23.9,4.333,4.947,3.719,0.7595,0.946,0.573,0.181,0.216,0.146,0.07350000000000001,0.065,0.082,0.0175,0.028,0.007,0.0175,0.028,0.007,0.10949999999999999,0.146,0.073,0.10949999999999999,0.146,0.073,0.26649999999999996,0.348,0.185,0.26649999999999996,0.348,0.185
2023-01-20T04:00:00Z,52.333,52.333,,62.933,62.933,,1001.465,1001.465,,,,,0.01,1.4,1.5,1.4,4.7,4.9,4.5,4.5,4.6,4.3,249.5,246.4,252.8,312.714,323.839,301.589,89.138,93.171,85.105,14.878,15.454,14.302,1.851,2.152,1.55,0.3775,0.398,0.357,0.1325,0.129,0.136,1.076,1.151,1.001,1.076,1.151,1.001,1.827,1.987,1.667,1.827,1.987,1.667,2.2279999999999998,2.411,2.045,2.2279999999999998,2.411,2.045
2023-01-20T05:00:00Z,55.466,55.466,,60.834,60.834,,1002.418,1002.418,,,,,0.01,2.5,2.6,2.5,8.7,8.8,8.7,7.2,7.2,7.1,190.7,190.0,191.3,580.826,584.582,577.07,165.2875,168.458,162.117,24.154,24.686,23.622,2.4875,2.51,2.465,0.4415,0.457,0.426,0.174,0.178,0.17,2.423,2.505,2.341,2.423,2.505,2.341,3.7430000000000003,3.863,3.623,3.7430000000000003,3.863,3.623,4.215,4.318,4.112,4.215,4.318,4.112
2023-01-20T06:00:00Z,51.133,51.133,,61.233,61.233,,1002.725,1002.725,,,,,0.01,0.8,0.8,0.9,4.0,3.6,4.4,3.9,3.6,4.2,263.7,271.7,256.2,266.1055,241.947,290.264,71.5015,66.138,76.865,5.343,5.45,5.236,0.5015,0.435,0.568,0.111,0.09,0.132,0.037,0.029,0.045,0.457,0.392,0.522,0.457,0.392,0.522,0.7615,0.69,0.833,0.7615,0.69,0.833,0.8714999999999999,0.78,0.963,0.8714999999999999,0.78,0.963
2023-01-20T07:00:00Z,48.867,48.867,,62.0,62.0,,1003.437,1003.437,,,,,0.01,0.7,0.7,0.8,3.4,3.0,3.8,3.4,3.1,3.7,277.6,287.0,268.7,225.0475,199.357,250.738,60.289,54.433,66.145,4.754,4.547,4.961,0.5045000000000001,0.543,0.466,0.11800000000000001,0.139,0.097,0.037,0.048,0.026,0.299,0.227,0.371,0.299,0.227,0.371,0.5315,0.459,0.604,0.5315,0.459,0.604,0.6435,0.575,0.712,0.6435,0.575,0.712
2023-01-20T08:00:00Z,50.433,50.433,,61.267,61.267,,1004.526,1004.526,,,,,0.01,2.1,2.1,2.2,8.6,8.3,9.0,7.1,6.9,7.3,191.4,195.6,187.4,576.4735000000001,552.076,600.871,160.70850000000002,156.401,165.016,16.874000000000002,17.091,16.657,1.3975,1.704,1.091,0.223,0.27,0.176,0.0895,0.09,0.089,2.3465,2.327,2.366,2.259,2.242,2.276,3.175,3.182,3.168,3.2664999999999997,3.268,3.265,3.4625,3.5,3.425,3.5164999999999997,3.546,3.487
2023-01-20T09:00:00Z,49.333,49.333,,61.567,61.567,,1004.656,1004.656,,,,,0.01,1.6,1.5,1.6,6.6,6.3,6.9,5.8,5.6,6.0,217.7,221.9,213.6,439.913,421.064,458.762,121.959,118.018,125.9,11.875499999999999,11.649,12.102,1.0745,1.319,0.83,0.233,0.265,0.201,0.088,0.095,0.081,1.5274999999999999,1.482,1.573,1.5274999999999999,1.482,1.573,2.1105,2.053,2.168,2.1105,2.053,2.168,2.3525,2.319,2.386,2.3525,2.319,2.386
2023-01-20T10:00:00Z,51.466,51.466,,61.6,61.6,,1005.035,1005.035,,,,,0.01,3.2,3.1,3.3,12.5,12.1,12.9,9.2,9.0,9.4,155.9,159.1,152.9,834.167,806.471,861.863,232.988,228.09,237.886,26.0285,25.284,26.773,2.308,2.393,2.223,0.4595,0.476,0.443,0.16549999999999998,0.177,0.154,3.8105,3.782,3.839,3.8105,3.782,3.839,5.1645,5.075,5.254,5.1645,5.075,5.254,5.6485,5.582,5.715,5.6485,5.582,5.715
2023-01-20T11:00:00Z,47.9,47.9,,64.534,64.534,,1004.224,1004.224,,,,,0.01,4.6,4.5,4.7,18.0,17.2,18.8,11.5,11.2,11.8,123.4,127.1,119.9,1200.218,1148.978,1251.458,336.3835,329.514,343.253,37.817,37.706,37.928,2.9855,3.442,2.529,0.526,0.632,0.42,0.19,0.237,0.143,6.5865,7.221,5.952,6.3705,6.788,5.953,8.202,8.591,7.813,8.4205,9.028,7.813,8.7745,9.247,8.302,8.992999999999999,9.684,8.302
2023-01-20T12:00:00Z,45.334,45.334,,64.967,64.967,,1004.083,1004.083,,,,,0.01,5.0,4.8,5.2,19.6,18.6,20.7,12.1,11.7,12.5,116.2,120.8,111.9,1309.659,1237.822,1381.496,365.33500000000004,352.344,378.326,40.007000000000005,38.968,41.046,3.1574999999999998,3.367,2.948,0.5255000000000001,0.499,0.552,0.2455,0.252,0.239,6.5215,6.389,6.654,6.5215,6.389,6.654,8.503499999999999,8.306,8.701,8.503499999999999,8.306,8.701,9.0535,8.847,9.26,9.0535,8.847,9.26
2023-01-20T13:00:00Z,43.767,43.767,,65.133,65.133,,1004.54,1004.54,,,,,0.01,3.1,2.9,3.3,13.2,12.4,14.0,9.5,9.1,9.9,151.0,156.9,145.5,879.6465000000001,825.273,934.02,244.25650000000002,233.53,254.983,23.046,21.897,24.195,1.9775,2.186,1.769,0.347,0.392,0.302,0.1465,0.186,0.107,4.0504999999999995,3.902,4.199,4.0504999999999995,3.902,4.199,5.192500000000001,4.969,5.416,5.192500000000001,4.969,5.416,5.551,5.39,5.712,5.551,5.39,5.712
2023-01-20T14:00:00Z,42.0,42.0,,65.4,65.4,,1005.227,1005.227,,,,,0.01,5.4,5.2,5.7,21.9,20.7,23.1,12.9,12.5,13.3,107.5,112.1,103.3,1459.4135,1377.284,1541.543,406.1115,391.263,420.96,42.2645,40.793,43.736,2.984,3.45,2.518,0.5145,0.557,0.472,0.186,0.228,0.144,7.3515,7.204,7.499,7.3515,7.204,7.499,9.435,9.271,9.599,9.435,9.271,9.599,10.0025,9.886,10.119,10.0025,9.886,10.119
2023-01-20T15:00:00Z,43.3,43.3,,63.767,63.767,,1005.458,1005.458,,,,,0.01,6.8,6.7,6.9,26.5,25.5,27.5,14.3,14.0,14.6,93.3,96.1,90.6,1767.319,1698.316,1836.322,494.44100000000003,484.028,504.854,56.430499999999995,57.381,55.48,5.0125,6.081,3.944,0.778,0.812,0.744,0.3155,0.303,0.328,9.245000000000001,9.244,9.246,9.228,9.227,9.229,12.334,12.564,12.104,12.3385,12.57,12.107,13.247499999999999,13.485,13.01,13.247499999999999,13.485,13.01
2023-01-20T16:00:00Z,43.767,43.767,,62.267,62.267,,1005.976,1005.976,,,,,0.01,6.0,5.7,6.2,23.0,21.9,24.2,13.3,12.9,13.6,103.6,107.5,99.9,1536.504,1460.704,1612.304,429.1755,415.803,442.548,50.2515,48.404,52.099,4.176,4.786,3.566,0.696,0.744,0.648,0.2765,0.281,0.272,7.9325,7.839,8.026,7.776,7.663,7.889,10.483,10.402,10.564,10.685,10.64,10.73,11.402999999999999,11.379,11.427,11.471499999999999,11.466,11.477
2023-01-20T17:00:00Z,41.1,41.1,,62.466,62.466,,1006.063,1006.063,,,,,0.01,4.2,4.1,4.4,17.8,16.8,18.7,11.4,11.0,11.8,124.5,129.3,120.1,1184.6390000000001,1120.179,1249.099,327.87149999999997,315.9,339.843,31.796999999999997,30.971,32.623,2.427,2.63,2.224,0.4385,0.455,0.422,0.153,0.172,0.134,6.5184999999999995,7.149,5.888,6.247999999999999,6.608,5.888,7.8405000000000005,8.233,7.448,8.112,8.776,7.448,8.3265,8.716,7.937,8.598,9.259,7.937
2023-01-20T18:00:00Z,43.133,43.133,,63.034,63.034,,1006.077,1006.077,,,,,0.01,12.4,12.0,12.8,46.0,44.1,47.8,18.7,18.4,19.1,59.8,61.9,57.9,3064.7275,2942.728,3186.727,863.9735000000001,844.801,883.146,109.75450000000001,108.127,111.382,9.74,12.107,7.373,1.5025,1.617,1.388,0.555,0.548,0.562,17.2875,17.406,17.169,16.176000000000002,16.174,16.178,22.1755,22.266,22.085,23.655,23.95,23.36,24.433500000000002,24.649,24.218,25.384500000000003,25.789,24.98
2023-01-20T19:00:00Z,43.3,43.3,,62.9,62.9,,1005.98,1005.98,,,,,0.01,3.1,3.0,3.3,12.8,12.2,13.4,9.3,9.0,9.6,154.0,158.5,149.8,851.1714999999999,811.688,890.655,235.3195,227.78,242.859,24.261000000000003,23.216,25.306,2.086,2.324,1.848,0.502,0.465,0.539,0.219,0.204,0.234,4.583,5.274,3.892,4.3225,4.753,3.892,5.575,6.008,5.142,5.835,6.528,5.142,6.068,6.478,5.658,6.328,6.998,5.658
2023-01-20T20:00:00Z,40.633,40.633,,63.533,63.533,,1005.826,1005.826,,,,,0.01,3.5,3.4,3.7,14.7,13.8,15.6,10.2,9.8,10.5,141.3,147.0,136.0,977.9110000000001,918.044,1037.778,270.182,258.498,281.866,27.29,27.366,27.214,2.4645,2.921,2.008,0.484,0.559,0.409,0.217,0.241,0.193,4.513,4.321,4.705,4.513,4.321,4.705,5.8805,5.733,6.028,5.8805,5.733,6.028,6.4075,6.345,6.47,6.4075,6.345,6.47
2023-01-20T21:00:00Z,40.867,40.867,,63.433,63.433,,1005.726,1005.726,,,,,0.01,3.1,2.9,3.2,12.5,11.8,13.3,9.2,8.8,9.5,155.7,161.3,150.4,836.3820000000001,787.808,884.956,232.767,223.912,241.622,23.6585,23.508,23.809,2.029,2.276,1.782,0.379,0.438,0.32,0.083,0.081,0.085,3.776,3.656,3.896,3.776,3.656,3.896,4.9465,4.83,5.063,4.9465,4.83,5.063,5.349,5.286,5.412,5.349,5.286,5.412
2023-01-20T22:00:00Z,39.0,39.0,,63.466,63.466,,1005.232,1005.232,,,,,0.01,1.2,1.2,1.2,4.9,4.7,5.2,4.6,4.5,4.8,245.0,249.3,240.9,328.70799999999997,313.553,343.863,90.8905,88.237,93.544,9.9415,10.061,9.822,1.1155,1.325,0.906,0.2375,0.266,0.209,0.10300000000000001,0.13,0.076,1.5844999999999998,2.207,0.962,1.363,1.765,0.961,1.8795,2.308,1.451,2.1,2.749,1.451,2.1085000000000003,2.575,1.642,2.3289999999999997,3.016,1.642
2023-01-20T23:00:00Z,42.267,42.267,,64.433,64.433,,1005.319,1005.319,,,,,0.01,1.2,1.2,1.2,4.9,4.8,5.1,4.7,4.5,4.8,244.7,247.8,241.8,329.714,318.959,340.469,90.6695,89.439,91.9,9.404,10.033,8.775,1.1764999999999999,1.393,0.96,0.266,0.358,0.174,0.12,0.152,0.088,0.869,0.885,0.853,0.869,0.885,0.853,1.362,1.397,1.327,1.362,1.397,1.327,1.6745,1.781,1.568,1.6745,1.781,1.568
2023-01-21T00:00:00Z,47.466,47.466,,62.267,62.267,,1005.015,1005.015,,,,,0.01,0.9,1.0,0.9,3.7,3.8,3.6,3.7,3.7,3.6,270.0,268.2,271.8,246.926,252.348,241.504,67.628,69.961,65.295,8.6165,9.192,8.041,1.231,1.485,0.977,0.3345,0.42,0.249,0.1035,0.149,0.058,0.965,1.478,0.452,0.8095,1.167,0.452,1.2449999999999999,1.654,0.836,1.401,1.966,0.836,1.5535,2.013,1.094,1.7095000000000002,2.325,1.094
2023-01-21T01:00:00Z,43.5,43.5,,64.034,64.034,,1004.328,1004.328,,,,,0.01,1.2,1.4,1.1,4.1,4.4,3.8,4.0,4.3,3.7,261.1,254.3,268.1,274.4,296.299,252.501,76.044,83.701,68.387,14.1615,16.526,11.797,2.697,3.529,1.865,0.6174999999999999,0.746,0.489,0.21250000000000002,0.276,0.149,1.1825,1.955,0.41,0.9744999999999999,1.539,0.41,1.8805,2.633,1.128,2.0905,3.053,1.128,2.482,3.356,1.608,2.6925,3.777,1.608
2023-01-21T02:00:00Z,48.2,48.2,,64.267,64.267,,1004.251,1004.251,,,,,0.01,1.6,1.7,1.4,5.5,5.8,5.1,5.1,5.3,4.8,235.3,229.6,241.3,365.1585,387.912,342.405,100.819,108.628,93.01,16.561,19.449,13.673,2.6895,3.468,1.911,0.6085,0.75,0.467,0.25949999999999995,0.347,0.172,1.05,1.258,0.842,1.05,1.258,0.842,2.065,2.442,1.688,2.065,2.442,1.688,2.677,3.178,2.176,2.677,3.178,2.176
2023-01-21T03:00:00Z,50.367,50.367,,62.433,62.433,,1003.573,1003.573,,,,,0.01,1.0,1.1,0.9,3.6,3.8,3.5,3.6,3.8,3.5,271.6,267.8,275.4,242.3115,253.536,231.087,65.827,70.225,61.429,10.313,11.765,8.861,1.7525,2.072,1.433,0.482,0.557,0.407,0.171,0.225,0.117,0.40900000000000003,0.498,0.32,0.4085,0.497,0.32,0.9915,1.183,0.8,0.992,1.184,0.8,1.4395,1.707,1.172,1.4405000000000001,1.709,1.172
2023-01-21T04:00:00Z,53.433,53.433,,62.334,62.334,,1004.005,1004.005,,,,,0.01,1.1,1.3,1.0,4.1,4.3,3.8,4.0,4.2,3.8,261.6,256.6,266.8,272.7545,288.897,256.612,74.6235,80.484,68.763,11.572,13.503,9.641,1.8525,2.373,1.332,0.4265,0.593,0.26,0.22549999999999998,0.31,0.141,0.5309999999999999,0.691,0.371,0.5309999999999999,0.691,0.371,1.237,1.508,0.966,1.237,1.508,0.966,1.6835,2.083,1.284,1.6835,2.083,1.284
2023-01-21T05:00:00Z,55.333,55.333,,61.067,61.067,,1004.127,1004.127,,,,,0.01,1.0,1.2,0.8,3.4,3.8,3.0,3.4,3.7,3.1,277.3,268.8,286.4,225.673,250.401,200.945,61.7475,69.794,53.701,11.2645,13.744,8.785,2.056,2.756,1.356,0.4755,0.592,0.359,0.1875,0.253,0.122,0.845,1.478,0.212,0.6855,1.159,0.212,1.346,1.995,0.697,1.506,2.315,0.697,1.8215,2.577,1.066,1.9825,2.899,1.066
2023-01-21T06:00:00Z,54.8,54.8,,62.3,62.3,,1004.639,1004.639,,,,,0.01,2.0,2.3,1.7,6.4,7.1,5.7,5.7,6.1,5.2,221.1,211.0,232.1,424.6095,471.269,377.95,117.8845,133.344,102.425,22.7425,27.773,17.712,3.9844999999999997,5.473,2.496,0.883,1.127,0.639,0.346,0.409,0.283,3.771,6.487,1.055,2.9659999999999997,4.877,1.055,4.368,6.613,2.123,5.176,8.229,2.123,5.275,7.766,2.784,6.089,9.394,2.784
2023-01-21T07:00:00Z,54.6,54.6,,62.167,62.167,,1004.98,1004.98,,,,,0.01,0.9,1.0,0.8,3.5,3.6,3.4,3.5,3.6,3.4,275.1,273.2,277.0,232.08350000000002,237.569,226.598,62.931,65.493,60.369,8.5665,10.022,7.111,1.276,1.52,1.032,0.28700000000000003,0.33,0.244,0.097,0.102,0.092,0.34550000000000003,0.412,0.279,0.34550000000000003,0.412,0.279,0.8160000000000001,0.983,0.649,0.8160000000000001,0.983,0.649,1.1325,1.329,0.936,1.1325,1.329,0.936
2023-01-21T08:00:00Z,56.334,56.334,,62.433,62.433,,1006.175,1006.175,,,,,0.01,2.1,2.1,2.1,8.0,7.7,8.3,6.7,6.6,6.9,198.9,202.3,195.6,533.739,515.264,552.214,148.1455,145.474,150.817,18.229,19.079,17.379,2.3085,2.639,1.978,0.532,0.53,0.534,0.2335,0.203,0.264,2.646,3.264,2.028,2.434,2.843,2.025,3.4435000000000002,3.954,2.933,3.655,4.377,2.933,3.952,4.44,3.464,4.164,4.864,3.464
2023-01-21T09:00:00Z,52.433,52.433,,63.367,63.367,,1006.01,1006.01,,,,,0.01,1.3,1.3,1.3,5.3,5.1,5.5,4.9,4.8,5.1,238.0,241.5,234.6,354.9225,341.746,368.099,97.8295,95.637,100.022,10.6435,11.137,10.15,1.3780000000000001,1.648,1.108,0.305,0.356,0.254,0.14100000000000001,0.137,0.145,1.0225,1.032,1.013,1.0225,1.032,1.013,1.593,1.623,1.563,1.593,1.623,1.563,1.92,2.003,1.837,1.92,2.003,1.837
2023-01-21T10:00:00Z,51.167,51.167,,64.167,64.167,,1006.036,1006.036,,,,,0.01,3.4,3.2,3.5,13.5,12.7,14.3,9.6,9.3,10.0,149.0,154.6,143.8,898.5705,845.855,951.286,249.73649999999998,241.439,258.034,27.4115,27.178,27.645,2.52,3.033,2.007,0.515,0.57,0.46,0.2405,0.289,0.192,4.1215,4.008,4.235,4.1215,4.008,4.235,5.5120000000000005,5.455,5.569,5.5120000000000005,5.455,5.569,6.0555,6.048,6.063,6.0555,6.048,6.063
2023-01-21T11:00:00Z,54.666,54.666,,62.7,62.7,,1005.728,1005.728,,,,,0.01,2.9,2.9,2.9,11.1,10.8,11.5,8.5,8.3,8.7,167.0,169.9,164.1,742.171,719.926,764.416,207.9135,205.184,210.643,25.240000000000002,25.541,24.939,2.635,2.962,2.308,0.6165,0.641,0.592,0.20450000000000002,0.193,0.216,3.2465,3.252,3.241,3.2465,3.252,3.241,4.564,4.625,4.503,4.564,4.625,4.503,5.2075,5.308,5.107,5.2075,5.308,5.107
2023-01-21T12:00:00Z,57.6,57.6,,62.3,62.3,,1005.576,1005.576,,,,,0.01,7.8,7.7,7.9,27.5,27.0,27.9,14.6,14.5,14.7,90.8,91.9,89.6,1831.8180000000002,1802.246,1861.39,519.2265,521.271,517.182,74.655,74.942,74.368,7.974500000000001,10.05,5.899,1.2685,1.294,1.243,0.42600000000000005,0.396,0.456,9.969000000000001,10.256,9.682,9.075,9.279,8.871,13.1745,13.609,12.74,14.4275,15.022,13.833,15.0845,15.627,14.542,15.879000000000001,16.538,15.22
